FIELD_Country;FIELD_field_latitude;FIELD_field_longitude;mae (dias);mape (%);localidad;FIELD_locationName;FIELD_harvestDate;FIELD_mac;FIELD_mic;FIELD_plantingDate;FIELD_season;FIELD_uniqueName;Variedad;habit_grow;mg;MAT;PLT_absoluteColumn;PLT_absoluteRange;REP_repetitionNumber;PLOT_ID
Brazil;-18.21;-47.99;8.5;7.6;Brazil_55;Coromandel MG BRA;23/02/2021;3;302;30/10/2020;2020;20_JD304_LAT-18.2137_VARA_FIELD20_CATALAO_SAFATLE_M3P;VARIEDAD_13;Indeterminada;6.8;109;4;1;1;20_JD304_LAT-18.2137_VARA_FIELD20_CATALAO_SAFATLE_M3P_VARIEDAD_13
Brazil;-18.21;-47.99;8.5;7.6;Brazil_55;Coromandel MG BRA;23/02/2021;3;302;30/10/2020;2020;20_JD304_LAT-18.2137_VARA_FIELD20_CATALAO_SAFATLE_M3P;VARIEDAD_31;Indeterminada;7.3;117;10;1;1;20_JD304_LAT-18.2137_VARA_FIELD20_CATALAO_SAFATLE_M3P_VARIEDAD_31
Brazil;-18.21;-47.99;8.5;7.6;Brazil_55;Coromandel MG BRA;23/02/2021;3;302;30/10/2020;2020;20_JD304_LAT-18.2137_VARA_FIELD20_CATALAO_SAFATLE_M3P;VARIEDAD_32;Indeterminada;6.8;112;3;1;1;20_JD304_LAT-18.2137_VARA_FIELD20_CATALAO_SAFATLE_M3P_VARIEDAD_32
Brazil;-18.21;-47.99;8.5;7.6;Brazil_55;Coromandel MG BRA;23/02/2021;3;302;30/10/2020;2020;20_JD304_LAT-18.2137_VARA_FIELD20_CATALAO_SAFATLE_M3P;VARIEDAD_33;Indeterminada;6.8;112;2;1;1;20_JD304_LAT-18.2137_VARA_FIELD20_CATALAO_SAFATLE_M3P_VARIEDAD_33
Brazil;-18.21;-47.99;8.5;7.6;Brazil_55;Coromandel MG BRA;23/02/2021;3;302;30/10/2020;2020;20_JD304_LAT-18.2137_VARA_FIELD20_CATALAO_SAFATLE_M3P;VARIEDAD_7;Indeterminada;6.9;117;9;1;1;20_JD304_LAT-18.2137_VARA_FIELD20_CATALAO_SAFATLE_M3P_VARIEDAD_7
Brazil;-18.21;-47.99;8.5;7.6;Brazil_55;Coromandel MG BRA;23/02/2021;3;302;30/10/2020;2020;20_JD304_LAT-18.2137_VARA_FIELD20_CATALAO_SAFATLE_M3P;VARIEDAD_34;Indeterminada;7.1;110;5;1;1;20_JD304_LAT-18.2137_VARA_FIELD20_CATALAO_SAFATLE_M3P_VARIEDAD_34
Brazil;-18.21;-47.99;8.5;7.6;Brazil_55;Coromandel MG BRA;23/02/2021;3;302;30/10/2020;2020;20_JD304_LAT-18.2137_VARA_FIELD21_CATALAO_SAFATLE_M3VER;VARIEDAD_13;Indeterminada;6.8;112;6;1;1;20_JD304_LAT-18.2137_VARA_FIELD21_CATALAO_SAFATLE_M3VER_VARIEDAD_13
Brazil;-18.21;-47.99;8.5;7.6;Brazil_55;Coromandel MG BRA;23/02/2021;3;302;30/10/2020;2020;20_JD304_LAT-18.2137_VARA_FIELD21_CATALAO_SAFATLE_M3VER;VARIEDAD_25;Indeterminada;7;117;4;1;1;20_JD304_LAT-18.2137_VARA_FIELD21_CATALAO_SAFATLE_M3VER_VARIEDAD_25
Brazil;-18.21;-47.99;8.5;7.6;Brazil_55;Coromandel MG BRA;23/02/2021;3;302;30/10/2020;2020;20_JD304_LAT-18.2137_VARA_FIELD21_CATALAO_SAFATLE_M3VER;VARIEDAD_26;Indeterminada;7;112;5;1;1;20_JD304_LAT-18.2137_VARA_FIELD21_CATALAO_SAFATLE_M3VER_VARIEDAD_26
Brazil;-18.02;-52.11;6;5.0;Brazil_56;Jatai GO BRA;27/02/2021;3;401;23/10/2020;2020;20_JD297_LAT-18.0183_FSAN_FIELD3_JATAI_AIRTON_GB401T;VARIEDAD_35;Indeterminada;7.6;119;1;1;1;20_JD297_LAT-18.0183_FSAN_FIELD3_JATAI_AIRTON_GB401T_VARIEDAD_35
Brazil;-18.02;-52.12;9.153846154;8.2;Brazil_57;Jatai GO BRA;27/02/2021;3;401;23/10/2020;2020;20_JD297_LAT-18.0182_FSAN_FIELD1_JATAI_AIRTON_M3T;VARIEDAD_27;Indeterminada;7.3;115;3;1;1;20_JD297_LAT-18.0182_FSAN_FIELD1_JATAI_AIRTON_M3T_VARIEDAD_27
Brazil;-18.02;-52.12;9.153846154;8.2;Brazil_57;Jatai GO BRA;27/02/2021;3;401;23/10/2020;2020;20_JD297_LAT-18.0182_FSAN_FIELD1_JATAI_AIRTON_M3T;VARIEDAD_35;Indeterminada;7.6;119;4;1;1;20_JD297_LAT-18.0182_FSAN_FIELD1_JATAI_AIRTON_M3T_VARIEDAD_35
Brazil;-18.02;-52.12;9.153846154;8.2;Brazil_57;Jatai GO BRA;27/02/2021;3;401;23/10/2020;2020;20_JD297_LAT-18.0182_FSAN_FIELD1_JATAI_AIRTON_M3T;VARIEDAD_31;Indeterminada;7.3;119;1;1;1;20_JD297_LAT-18.0182_FSAN_FIELD1_JATAI_AIRTON_M3T_VARIEDAD_31
Brazil;-18.02;-52.12;9.153846154;8.2;Brazil_57;Jatai GO BRA;27/02/2021;3;401;23/10/2020;2020;20_JD297_LAT-18.0182_FSAN_FIELD1_JATAI_AIRTON_M3T;VARIEDAD_36;Indeterminada;7.6;115;7;1;1;20_JD297_LAT-18.0182_FSAN_FIELD1_JATAI_AIRTON_M3T_VARIEDAD_36
Brazil;-18.02;-52.12;9.153846154;8.2;Brazil_57;Jatai GO BRA;27/02/2021;3;401;23/10/2020;2020;20_JD297_LAT-18.0182_FSAN_FIELD1_JATAI_AIRTON_M3T;VARIEDAD_37;Semi-Determinada;7.8;120;8;1;1;20_JD297_LAT-18.0182_FSAN_FIELD1_JATAI_AIRTON_M3T_VARIEDAD_37
Brazil;-18.02;-52.12;9.153846154;8.2;Brazil_57;Jatai GO BRA;27/02/2021;3;401;23/10/2020;2020;20_JD297_LAT-18.018_FSAN_FIELD2_JATAI_AIRTON_M3VER;VARIEDAD_133;Indeterminada;6.8;107;3;1;1;20_JD297_LAT-18.018_FSAN_FIELD2_JATAI_AIRTON_M3VER_VARIEDAD_133
Brazil;-18.02;-52.12;9.153846154;8.2;Brazil_57;Jatai GO BRA;27/02/2021;3;401;23/10/2020;2020;20_JD297_LAT-18.018_FSAN_FIELD2_JATAI_AIRTON_M3VER;VARIEDAD_13;Indeterminada;6.8;111;6;1;1;20_JD297_LAT-18.018_FSAN_FIELD2_JATAI_AIRTON_M3VER_VARIEDAD_13
Brazil;-18.02;-52.12;9.153846154;8.2;Brazil_57;Jatai GO BRA;27/02/2021;3;401;23/10/2020;2020;20_JD297_LAT-18.018_FSAN_FIELD2_JATAI_AIRTON_M3VER;VARIEDAD_25;Indeterminada;7;114;4;1;1;20_JD297_LAT-18.018_FSAN_FIELD2_JATAI_AIRTON_M3VER_VARIEDAD_25
Brazil;-18.02;-52.12;9.153846154;8.2;Brazil_57;Jatai GO BRA;27/02/2021;3;401;23/10/2020;2020;20_JD297_LAT-18.018_FSAN_FIELD2_JATAI_AIRTON_M3VER;VARIEDAD_26;Indeterminada;7;112;5;1;1;20_JD297_LAT-18.018_FSAN_FIELD2_JATAI_AIRTON_M3VER_VARIEDAD_26
Brazil;-17.95;-51.9;9.785714286;8.8;Brazil_58;Jatai GO BRA;25/02/2021;3;401;21/10/2020;2020;20_JD295_LAT-17.9471_FSAN_FIELD2_JATAI_PRIORI_M3VER;VARIEDAD_133;Indeterminada;6.8;106;3;1;1;20_JD295_LAT-17.9471_FSAN_FIELD2_JATAI_PRIORI_M3VER_VARIEDAD_133
Brazil;-17.95;-51.9;9.785714286;8.8;Brazil_58;Jatai GO BRA;25/02/2021;3;401;21/10/2020;2020;20_JD295_LAT-17.9471_FSAN_FIELD2_JATAI_PRIORI_M3VER;VARIEDAD_13;Indeterminada;6.8;110;6;1;1;20_JD295_LAT-17.9471_FSAN_FIELD2_JATAI_PRIORI_M3VER_VARIEDAD_13
Brazil;-17.95;-51.9;9.785714286;8.8;Brazil_58;Jatai GO BRA;25/02/2021;3;401;21/10/2020;2020;20_JD295_LAT-17.9471_FSAN_FIELD2_JATAI_PRIORI_M3VER;VARIEDAD_25;Indeterminada;7;113;4;1;1;20_JD295_LAT-17.9471_FSAN_FIELD2_JATAI_PRIORI_M3VER_VARIEDAD_25
Brazil;-17.95;-51.9;9.785714286;8.8;Brazil_58;Jatai GO BRA;25/02/2021;3;401;21/10/2020;2020;20_JD295_LAT-17.9471_FSAN_FIELD2_JATAI_PRIORI_M3VER;VARIEDAD_26;Indeterminada;7;111;5;1;1;20_JD295_LAT-17.9471_FSAN_FIELD2_JATAI_PRIORI_M3VER_VARIEDAD_26
Brazil;-17.95;-51.9;9.785714286;8.8;Brazil_58;Jatai GO BRA;25/02/2021;3;401;21/10/2020;2020;20_JD295_LAT-17.9467_FSAN_FIELD1_JATAI_PRIORI_M3T;VARIEDAD_27;Indeterminada;7.3;114;3;1;1;20_JD295_LAT-17.9467_FSAN_FIELD1_JATAI_PRIORI_M3T_VARIEDAD_27
Brazil;-17.95;-51.9;9.785714286;8.8;Brazil_58;Jatai GO BRA;25/02/2021;3;401;21/10/2020;2020;20_JD295_LAT-17.9467_FSAN_FIELD1_JATAI_PRIORI_M3T;VARIEDAD_35;Indeterminada;7.6;117;4;1;1;20_JD295_LAT-17.9467_FSAN_FIELD1_JATAI_PRIORI_M3T_VARIEDAD_35
Brazil;-17.95;-51.9;9.785714286;8.8;Brazil_58;Jatai GO BRA;25/02/2021;3;401;21/10/2020;2020;20_JD295_LAT-17.9467_FSAN_FIELD1_JATAI_PRIORI_M3T;VARIEDAD_31;Indeterminada;7.3;118;1;1;1;20_JD295_LAT-17.9467_FSAN_FIELD1_JATAI_PRIORI_M3T_VARIEDAD_31
Brazil;-17.95;-51.9;9.785714286;8.8;Brazil_58;Jatai GO BRA;25/02/2021;3;401;21/10/2020;2020;20_JD295_LAT-17.9467_FSAN_FIELD1_JATAI_PRIORI_M3T;VARIEDAD_36;Indeterminada;7.6;115;7;1;1;20_JD295_LAT-17.9467_FSAN_FIELD1_JATAI_PRIORI_M3T_VARIEDAD_36
Brazil;-17.95;-51.9;9.785714286;8.8;Brazil_58;Jatai GO BRA;25/02/2021;3;401;21/10/2020;2020;20_JD295_LAT-17.9467_FSAN_FIELD1_JATAI_PRIORI_M3T;VARIEDAD_37;Semi-Determinada;7.8;121;8;1;1;20_JD295_LAT-17.9467_FSAN_FIELD1_JATAI_PRIORI_M3T_VARIEDAD_37
Brazil;-17.95;-51.9;9.785714286;8.8;Brazil_58;Jatai GO BRA;25/02/2021;3;401;21/10/2020;2020;20_JD295_LAT-17.9459_FSAN_FIELD3_JATAI_PRIORI_GB401T;VARIEDAD_35;Indeterminada;7.6;117;1;1;1;20_JD295_LAT-17.9459_FSAN_FIELD3_JATAI_PRIORI_GB401T_VARIEDAD_35
Brazil;-17.87;-50.93;7;6.0;Brazil_59;Rio Verde GO BRA;06/03/2021;3;401;31/10/2020;2020;20_JD305_LAT-17.8657_ARIB_FIELD1_RIOVERDE_EXPERT_M3T;VARIEDAD_27;Indeterminada;7.3;112;3;1;1;20_JD305_LAT-17.8657_ARIB_FIELD1_RIOVERDE_EXPERT_M3T_VARIEDAD_27
Brazil;-17.87;-50.93;7;6.0;Brazil_59;Rio Verde GO BRA;06/03/2021;3;401;31/10/2020;2020;20_JD305_LAT-17.8657_ARIB_FIELD1_RIOVERDE_EXPERT_M3T;VARIEDAD_35;Indeterminada;7.6;118;4;1;1;20_JD305_LAT-17.8657_ARIB_FIELD1_RIOVERDE_EXPERT_M3T_VARIEDAD_35
Brazil;-17.87;-50.93;7;6.0;Brazil_59;Rio Verde GO BRA;06/03/2021;3;401;31/10/2020;2020;20_JD305_LAT-17.8657_ARIB_FIELD1_RIOVERDE_EXPERT_M3T;VARIEDAD_31;Indeterminada;7.3;114;1;1;1;20_JD305_LAT-17.8657_ARIB_FIELD1_RIOVERDE_EXPERT_M3T_VARIEDAD_31
Brazil;-17.87;-50.93;7;6.0;Brazil_59;Rio Verde GO BRA;06/03/2021;3;401;31/10/2020;2020;20_JD305_LAT-17.8657_ARIB_FIELD1_RIOVERDE_EXPERT_M3T;VARIEDAD_36;Indeterminada;7.6;116;7;1;1;20_JD305_LAT-17.8657_ARIB_FIELD1_RIOVERDE_EXPERT_M3T_VARIEDAD_36
Brazil;-17.87;-50.93;7;6.0;Brazil_59;Rio Verde GO BRA;06/03/2021;3;401;31/10/2020;2020;20_JD305_LAT-17.8657_ARIB_FIELD1_RIOVERDE_EXPERT_M3T;VARIEDAD_37;Semi-Determinada;7.8;118;8;1;1;20_JD305_LAT-17.8657_ARIB_FIELD1_RIOVERDE_EXPERT_M3T_VARIEDAD_37
Brazil;-17.84;-51.85;10.07142857;9.2;Brazil_60;Jatai GO BRA;25/02/2021;3;401;22/10/2020;2020;20_JD296_LAT-17.837_FSAN_FIELD3_JATAI_GAZARINI_GB401T;VARIEDAD_35;Indeterminada;7.6;118;1;1;1;20_JD296_LAT-17.837_FSAN_FIELD3_JATAI_GAZARINI_GB401T_VARIEDAD_35
Brazil;-17.84;-51.85;10.07142857;9.2;Brazil_60;Jatai GO BRA;25/02/2021;3;401;22/10/2020;2020;20_JD296_LAT-17.8365_FSAN_FIELD1_JATAI_GAZARINI_M3T;VARIEDAD_27;Indeterminada;7.3;114;3;1;1;20_JD296_LAT-17.8365_FSAN_FIELD1_JATAI_GAZARINI_M3T_VARIEDAD_27
Brazil;-17.84;-51.85;10.07142857;9.2;Brazil_60;Jatai GO BRA;25/02/2021;3;401;22/10/2020;2020;20_JD296_LAT-17.8365_FSAN_FIELD1_JATAI_GAZARINI_M3T;VARIEDAD_35;Indeterminada;7.6;118;4;1;1;20_JD296_LAT-17.8365_FSAN_FIELD1_JATAI_GAZARINI_M3T_VARIEDAD_35
Brazil;-17.84;-51.85;10.07142857;9.2;Brazil_60;Jatai GO BRA;25/02/2021;3;401;22/10/2020;2020;20_JD296_LAT-17.8365_FSAN_FIELD1_JATAI_GAZARINI_M3T;VARIEDAD_31;Indeterminada;7.3;118;1;1;1;20_JD296_LAT-17.8365_FSAN_FIELD1_JATAI_GAZARINI_M3T_VARIEDAD_31
Brazil;-17.84;-51.85;10.07142857;9.2;Brazil_60;Jatai GO BRA;25/02/2021;3;401;22/10/2020;2020;20_JD296_LAT-17.8365_FSAN_FIELD1_JATAI_GAZARINI_M3T;VARIEDAD_36;Indeterminada;7.6;114;7;1;1;20_JD296_LAT-17.8365_FSAN_FIELD1_JATAI_GAZARINI_M3T_VARIEDAD_36
Brazil;-17.84;-51.85;10.07142857;9.2;Brazil_60;Jatai GO BRA;25/02/2021;3;401;22/10/2020;2020;20_JD296_LAT-17.8365_FSAN_FIELD1_JATAI_GAZARINI_M3T;VARIEDAD_37;Semi-Determinada;7.8;121;8;1;1;20_JD296_LAT-17.8365_FSAN_FIELD1_JATAI_GAZARINI_M3T_VARIEDAD_37
Brazil;-17.84;-51.85;10.07142857;9.2;Brazil_60;Jatai GO BRA;25/02/2021;3;401;22/10/2020;2020;20_JD296_LAT-17.8363_FSAN_FIELD2_JATAI_GAZARINI_M3VER;VARIEDAD_133;Indeterminada;6.8;104;3;1;1;20_JD296_LAT-17.8363_FSAN_FIELD2_JATAI_GAZARINI_M3VER_VARIEDAD_133
Brazil;-17.84;-51.85;10.07142857;9.2;Brazil_60;Jatai GO BRA;25/02/2021;3;401;22/10/2020;2020;20_JD296_LAT-17.8363_FSAN_FIELD2_JATAI_GAZARINI_M3VER;VARIEDAD_13;Indeterminada;6.8;108;6;1;1;20_JD296_LAT-17.8363_FSAN_FIELD2_JATAI_GAZARINI_M3VER_VARIEDAD_13
Brazil;-17.84;-51.85;10.07142857;9.2;Brazil_60;Jatai GO BRA;25/02/2021;3;401;22/10/2020;2020;20_JD296_LAT-17.8363_FSAN_FIELD2_JATAI_GAZARINI_M3VER;VARIEDAD_25;Indeterminada;7;114;4;1;1;20_JD296_LAT-17.8363_FSAN_FIELD2_JATAI_GAZARINI_M3VER_VARIEDAD_25
Brazil;-17.84;-51.85;10.07142857;9.2;Brazil_60;Jatai GO BRA;25/02/2021;3;401;22/10/2020;2020;20_JD296_LAT-17.8363_FSAN_FIELD2_JATAI_GAZARINI_M3VER;VARIEDAD_26;Indeterminada;7;110;5;1;1;20_JD296_LAT-17.8363_FSAN_FIELD2_JATAI_GAZARINI_M3VER_VARIEDAD_26
Brazil;-17.79;-50.99;12.83333333;12.0;Brazil_61;Rio Verde GO BRA;08/03/2021;3;401;02/11/2020;2020;20_JD307_LAT-17.7884_ARIB_FIELD1_RIOVERDE_CPA_M3P;VARIEDAD_13;Indeterminada;6.8;104;3;1;1;20_JD307_LAT-17.7884_ARIB_FIELD1_RIOVERDE_CPA_M3P_VARIEDAD_13
Brazil;-17.79;-50.99;12.83333333;12.0;Brazil_61;Rio Verde GO BRA;08/03/2021;3;401;02/11/2020;2020;20_JD307_LAT-17.7884_ARIB_FIELD1_RIOVERDE_CPA_M3P;VARIEDAD_31;Indeterminada;7.3;112;9;1;1;20_JD307_LAT-17.7884_ARIB_FIELD1_RIOVERDE_CPA_M3P_VARIEDAD_31
Brazil;-17.79;-50.99;12.83333333;12.0;Brazil_61;Rio Verde GO BRA;08/03/2021;3;401;02/11/2020;2020;20_JD307_LAT-17.7884_ARIB_FIELD1_RIOVERDE_CPA_M3P;VARIEDAD_32;Indeterminada;6.8;106;2;1;1;20_JD307_LAT-17.7884_ARIB_FIELD1_RIOVERDE_CPA_M3P_VARIEDAD_32
Brazil;-17.79;-50.99;12.83333333;12.0;Brazil_61;Rio Verde GO BRA;08/03/2021;3;401;02/11/2020;2020;20_JD307_LAT-17.7884_ARIB_FIELD1_RIOVERDE_CPA_M3P;VARIEDAD_33;Indeterminada;6.8;106;1;1;1;20_JD307_LAT-17.7884_ARIB_FIELD1_RIOVERDE_CPA_M3P_VARIEDAD_33
Brazil;-17.79;-50.99;12.83333333;12.0;Brazil_61;Rio Verde GO BRA;08/03/2021;3;401;02/11/2020;2020;20_JD307_LAT-17.7884_ARIB_FIELD1_RIOVERDE_CPA_M3P;VARIEDAD_7;Indeterminada;6.9;109;8;1;1;20_JD307_LAT-17.7884_ARIB_FIELD1_RIOVERDE_CPA_M3P_VARIEDAD_7
Brazil;-17.79;-50.99;12.83333333;12.0;Brazil_61;Rio Verde GO BRA;08/03/2021;3;401;02/11/2020;2020;20_JD307_LAT-17.7884_ARIB_FIELD1_RIOVERDE_CPA_M3P;VARIEDAD_34;Indeterminada;7.1;106;4;1;1;20_JD307_LAT-17.7884_ARIB_FIELD1_RIOVERDE_CPA_M3P_VARIEDAD_34
Brazil;-17.55;-51.58;11.58333333;10.7;Brazil_62;Rio Verde GO BRA;04/03/2021;3;401;28/10/2020;2020;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI;VARIEDAD_12;Indeterminada;7;104;4;1;1;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI_VARIEDAD_12
Brazil;-17.55;-51.58;11.58333333;10.7;Brazil_62;Rio Verde GO BRA;04/03/2021;3;401;28/10/2020;2020;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI;VARIEDAD_13;Indeterminada;6.8;106;5;1;1;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI_VARIEDAD_13
Brazil;-17.55;-51.58;11.58333333;10.7;Brazil_62;Rio Verde GO BRA;04/03/2021;3;401;28/10/2020;2020;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI;VARIEDAD_27;Indeterminada;7.3;112;12;1;1;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI_VARIEDAD_27
Brazil;-17.55;-51.58;11.58333333;10.7;Brazil_62;Rio Verde GO BRA;04/03/2021;3;401;28/10/2020;2020;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI;VARIEDAD_35;Indeterminada;7.6;115;13;1;1;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI_VARIEDAD_35
Brazil;-17.55;-51.58;11.58333333;10.7;Brazil_62;Rio Verde GO BRA;04/03/2021;3;401;28/10/2020;2020;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI;VARIEDAD_31;Indeterminada;7.3;110;11;1;1;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI_VARIEDAD_31
Brazil;-17.55;-51.58;11.58333333;10.7;Brazil_62;Rio Verde GO BRA;04/03/2021;3;401;28/10/2020;2020;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI;VARIEDAD_32;Indeterminada;6.8;107;7;1;1;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI_VARIEDAD_32
Brazil;-17.55;-51.58;11.58333333;10.7;Brazil_62;Rio Verde GO BRA;04/03/2021;3;401;28/10/2020;2020;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI;VARIEDAD_33;Indeterminada;6.8;108;8;1;1;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI_VARIEDAD_33
Brazil;-17.55;-51.58;11.58333333;10.7;Brazil_62;Rio Verde GO BRA;04/03/2021;3;401;28/10/2020;2020;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI;VARIEDAD_6;Indeterminada;7;105;1;1;1;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI_VARIEDAD_6
Brazil;-17.55;-51.58;11.58333333;10.7;Brazil_62;Rio Verde GO BRA;04/03/2021;3;401;28/10/2020;2020;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI;VARIEDAD_7;Indeterminada;6.9;111;9;1;1;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI_VARIEDAD_7
Brazil;-17.55;-51.58;11.58333333;10.7;Brazil_62;Rio Verde GO BRA;04/03/2021;3;401;28/10/2020;2020;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI;VARIEDAD_34;Indeterminada;7.1;104;6;1;1;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI_VARIEDAD_34
Brazil;-17.55;-51.58;11.58333333;10.7;Brazil_62;Rio Verde GO BRA;04/03/2021;3;401;28/10/2020;2020;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI;VARIEDAD_38;Indeterminada;7.3;116;10;1;1;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI_VARIEDAD_38
Brazil;-17.55;-51.58;11.58333333;10.7;Brazil_62;Rio Verde GO BRA;04/03/2021;3;401;28/10/2020;2020;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI;VARIEDAD_36;Indeterminada;7.6;115;14;1;1;20_JD302_LAT-17.5502_ARIB_FIELD1_RIOVERDE_SAOFRANCISCO_M3MULTI_VARIEDAD_36
Brazil;-17.49;-50.9;7.4;6.5;Brazil_63;Rio Verde GO BRA;23/02/2021;3;401;24/10/2020;2020;20_JD298_LAT-17.4853_ARIB_FIELD1_PARAUNA_BRUCELLI_M3T;VARIEDAD_27;Indeterminada;7.3;109;3;1;1;20_JD298_LAT-17.4853_ARIB_FIELD1_PARAUNA_BRUCELLI_M3T_VARIEDAD_27
Brazil;-17.49;-50.9;7.4;6.5;Brazil_63;Rio Verde GO BRA;23/02/2021;3;401;24/10/2020;2020;20_JD298_LAT-17.4853_ARIB_FIELD1_PARAUNA_BRUCELLI_M3T;VARIEDAD_35;Indeterminada;7.6;117;4;1;1;20_JD298_LAT-17.4853_ARIB_FIELD1_PARAUNA_BRUCELLI_M3T_VARIEDAD_35
Brazil;-17.49;-50.9;7.4;6.5;Brazil_63;Rio Verde GO BRA;23/02/2021;3;401;24/10/2020;2020;20_JD298_LAT-17.4853_ARIB_FIELD1_PARAUNA_BRUCELLI_M3T;VARIEDAD_31;Indeterminada;7.3;112;1;1;1;20_JD298_LAT-17.4853_ARIB_FIELD1_PARAUNA_BRUCELLI_M3T_VARIEDAD_31
Brazil;-17.49;-50.9;7.4;6.5;Brazil_63;Rio Verde GO BRA;23/02/2021;3;401;24/10/2020;2020;20_JD298_LAT-17.4853_ARIB_FIELD1_PARAUNA_BRUCELLI_M3T;VARIEDAD_36;Indeterminada;7.6;115;7;1;1;20_JD298_LAT-17.4853_ARIB_FIELD1_PARAUNA_BRUCELLI_M3T_VARIEDAD_36
Brazil;-17.49;-50.9;7.4;6.5;Brazil_63;Rio Verde GO BRA;23/02/2021;3;401;24/10/2020;2020;20_JD298_LAT-17.4853_ARIB_FIELD1_PARAUNA_BRUCELLI_M3T;VARIEDAD_37;Semi-Determinada;7.8;118;8;1;1;20_JD298_LAT-17.4853_ARIB_FIELD1_PARAUNA_BRUCELLI_M3T_VARIEDAD_37
Brazil;-17.33;-47.63;13.26666667;12.4;Brazil_64;Campo Alegre de Goias GO BRA;01/03/2021;3;302;02/11/2020;2020;20_JD307_LAT-17.3258_VARA_FIELD10_CAMPOALEGRE_FAVA_M3VER;VARIEDAD_13;Indeterminada;6.8;105;6;1;1;20_JD307_LAT-17.3258_VARA_FIELD10_CAMPOALEGRE_FAVA_M3VER_VARIEDAD_13
Brazil;-17.33;-47.63;13.26666667;12.4;Brazil_64;Campo Alegre de Goias GO BRA;01/03/2021;3;302;02/11/2020;2020;20_JD307_LAT-17.3258_VARA_FIELD10_CAMPOALEGRE_FAVA_M3VER;VARIEDAD_26;Indeterminada;7;110;5;1;1;20_JD307_LAT-17.3258_VARA_FIELD10_CAMPOALEGRE_FAVA_M3VER_VARIEDAD_26
Brazil;-17.33;-47.63;13.26666667;12.4;Brazil_64;Campo Alegre de Goias GO BRA;01/03/2021;3;302;02/11/2020;2020;20_JD307_LAT-17.3254_VARA_FIELD9_CAMPOALEGRE_FAVA_M3MULTI;VARIEDAD_12;Indeterminada;7;103;4;1;1;20_JD307_LAT-17.3254_VARA_FIELD9_CAMPOALEGRE_FAVA_M3MULTI_VARIEDAD_12
Brazil;-17.33;-47.63;13.26666667;12.4;Brazil_64;Campo Alegre de Goias GO BRA;01/03/2021;3;302;02/11/2020;2020;20_JD307_LAT-17.3254_VARA_FIELD9_CAMPOALEGRE_FAVA_M3MULTI;VARIEDAD_13;Indeterminada;6.8;103;5;1;1;20_JD307_LAT-17.3254_VARA_FIELD9_CAMPOALEGRE_FAVA_M3MULTI_VARIEDAD_13
Brazil;-17.33;-47.63;13.26666667;12.4;Brazil_64;Campo Alegre de Goias GO BRA;01/03/2021;3;302;02/11/2020;2020;20_JD307_LAT-17.3254_VARA_FIELD9_CAMPOALEGRE_FAVA_M3MULTI;VARIEDAD_27;Indeterminada;7.3;110;12;1;1;20_JD307_LAT-17.3254_VARA_FIELD9_CAMPOALEGRE_FAVA_M3MULTI_VARIEDAD_27
